PARTNUMBER,CATENTRY_ID,BRAND,CATEGORY,NAME,ATTRIBUTENAME,ATTRIBUTE,SHORTDESCRIPTION,LONGDESCRIPTION,OFFERPRICE
AuroraWMDRS-016,10055,Versatil,Topwear,Versatil Empire Waist Sundress,swatchcolor,Gray,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-016,10055,Versatil,Topwear,Versatil Empire Waist Sundress,swatchSize,L,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-017,10056,Versatil,Topwear,Versatil Empire Waist Sundress,swatchcolor,Gray,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-017,10056,Versatil,Topwear,Versatil Empire Waist Sundress,swatchSize,XL,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-018,10057,Versatil,Topwear,Versatil Empire Waist Sundress,swatchcolor,Orange,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-018,10057,Versatil,Topwear,Versatil Empire Waist Sundress,swatchSize,S,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-019,10058,Versatil,Topwear,Versatil Empire Waist Sundress,swatchcolor,Orange,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-019,10058,Versatil,Topwear,Versatil Empire Waist Sundress,swatchSize,M,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-020,10059,Versatil,Topwear,Versatil Empire Waist Sundress,swatchcolor,Orange,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-020,10059,Versatil,Topwear,Versatil Empire Waist Sundress,swatchSize,L,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-021,10060,Versatil,Topwear,Versatil Empire Waist Sundress,swatchcolor,Orange,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-021,10060,Versatil,Topwear,Versatil Empire Waist Sundress,swatchSize,XL,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-022,10061,Versatil,Topwear,Versatil Empire Waist Sundress,swatchcolor,Red,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-022,10061,Versatil,Topwear,Versatil Empire Waist Sundress,swatchSize,XS,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-023,10062,Versatil,Topwear,Versatil Empire Waist Sundress,swatchcolor,Red,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-023,10062,Versatil,Topwear,Versatil Empire Waist Sundress,swatchSize,S,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-024,10063,Versatil,Topwear,Versatil Empire Waist Sundress,swatchcolor,Red,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-024,10063,Versatil,Topwear,Versatil Empire Waist Sundress,swatchSize,M,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-025,10064,Versatil,Topwear,Versatil Empire Waist Sundress,swatchcolor,Red,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-025,10064,Versatil,Topwear,Versatil Empire Waist Sundress,swatchSize,XL,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-026,10065,Versatil,Topwear,Versatil Empire Waist Sundress,swatchSize,XXL,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-026,10065,Versatil,Topwear,Versatil Empire Waist Sundress,swatchcolor,Red,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-027,10066,Versatil,Topwear,Versatil Empire Waist Sundress,swatchcolor,Teal,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-027,10066,Versatil,Topwear,Versatil Empire Waist Sundress,swatchSize,S,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-028,10067,Versatil,Topwear,Versatil Empire Waist Sundress,swatchcolor,Teal,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-028,10067,Versatil,Topwear,Versatil Empire Waist Sundress,swatchSize,M,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-029,10068,Versatil,Topwear,Versatil Empire Waist Sundress,swatchcolor,Teal,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-029,10068,Versatil,Topwear,Versatil Empire Waist Sundress,swatchSize,XL,Empire waist sundress with flower print and frilly sleeves,"This oh so sheer dress will fit you like a dream, and you won't want to get out of this incredibly soft fabric. The fabulous flower print lights up the room you are in and will get you attention like never before.",50
AuroraWMDRS-030,10069,Luigi Valenti,Topwear,Luigi Valenti Empire Waist Slip Dress,swatchcolor,Blue,Empire waist slip dress with a V-neck and long flared sleeves,"You can just about picture yourself in this V-necked dress doing a tango or salsa. The long sleeves and flare will add grace to your every move, dancing or otherwise. Rest assured, you will be a picture in motion.",100
AuroraWMDRS-030,10069,Luigi Valenti,Topwear,Luigi Valenti Empire Waist Slip Dress,swatchSize,XS,Empire waist slip dress with a V-neck and long flared sleeves,"You can just about picture yourself in this V-necked dress doing a tango or salsa. The long sleeves and flare will add grace to your every move, dancing or otherwise. Rest assured, you will be a picture in motion.",100
AuroraWMDRS-031,10070,Luigi Valenti,Topwear,Luigi Valenti Empire Waist Slip Dress,swatchcolor,Blue,Empire waist slip dress with a V-neck and long flared sleeves,"You can just about picture yourself in this V-necked dress doing a tango or salsa. The long sleeves and flare will add grace to your every move, dancing or otherwise. Rest assured, you will be a picture in motion.",100
AuroraWMDRS-031,10070,Luigi Valenti,Topwear,Luigi Valenti Empire Waist Slip Dress,swatchSize,M,Empire waist slip dress with a V-neck and long flared sleeves,"You can just about picture yourself in this V-necked dress doing a tango or salsa. The long sleeves and flare will add grace to your every move, dancing or otherwise. Rest assured, you will be a picture in motion.",100
AuroraWMDRS-032,10071,Luigi Valenti,Topwear,Luigi Valenti Empire Waist Slip Dress,swatchcolor,Blue,Empire waist slip dress with a V-neck and long flared sleeves,"You can just about picture yourself in this V-necked dress doing a tango or salsa. The long sleeves and flare will add grace to your every move, dancing or otherwise. Rest assured, you will be a picture in motion.",100
AuroraWMDRS-032,10071,Luigi Valenti,Topwear,Luigi Valenti Empire Waist Slip Dress,swatchSize,L,Empire waist slip dress with a V-neck and long flared sleeves,"You can just about picture yourself in this V-necked dress doing a tango or salsa. The long sleeves and flare will add grace to your every move, dancing or otherwise. Rest assured, you will be a picture in motion.",100
